date,(주)넥스트엔터테인먼트월드(NEW),(주)쇼박스,(주)시너지하우스 (시너지),(주)시네마서비스,(주)싸이더스,(주)이수C&E,CGV아트하우스,UIP코리아,no record,㈜스튜디오이쩜영,롯데엔터테인먼트,메가박스중앙(주),소니픽처스,쇼이스트(주),씨제이이앤엠(주),에스케이텔레콤(주),워너브러더스코리아(주),월트디즈니컴퍼니코리아,유니버설픽쳐스인터내셔널 코리아(유),이십세기폭스코리아(주),주식회사 해리슨앤컴퍼니,판씨네마(주)
2004.01,0.0,67.84420855448018,0.0,148.70363718006286,0.0,0.0,0.0,91.3917525773196,0.0,0.0,0.0,0.0,90.6931330472103,69.69620253164557,119.09243208655693,0.0,106.79581358609795,0.0,0.0,68.38311688311688,0.0,0.0
2004.02,0.0,134.30066990673848,0.0,122.5193719929096,0.0,0.0,0.0,46.30004518752824,7.716666666666667,0.0,0.0,0.0,72.87043795620438,69.69620253164557,99.64610079355187,0.0,92.46024714385638,0.0,0.0,40.93251533742331,0.0,0.0
2004.03,0.0,111.56270301254698,0.0,92.94669702084232,0.0,51.93877551020408,0.0,40.011003117549976,8.514285714285714,0.0,0.0,0.0,56.75536062378168,29.665082471344704,84.11521504277498,0.0,93.82996125699526,0.0,0.0,35.03422459893048,0.0,0.0
2004.04,0.0,104.31700648148853,0.0,83.13621401832968,0.0,95.06704049844237,0.0,33.901772839087286,50.45652173913044,0.0,0.0,0.0,46.44657696873763,29.665082471344704,67.0433693320933,0.0,75.3260183138617,0.0,0.0,73.31570749941594,0.0,16.181818181818183
2004.05,0.0,92.31105054685791,0.0,78.22535527972657,0.0,86.34755280783102,0.0,39.342695815839,55.9,0.0,0.0,0.0,45.089303595812474,42.59762155652567,60.93539043565644,0.0,110.143654007794,0.0,0.0,69.97914228677635,0.0,17.1055900621118
2004.06,0.0,84.18969162233111,0.0,69.25133234962243,0.0,85.39138386506808,0.0,36.05388321212679,55.917307692307695,0.0,44.27341079972659,0.0,45.559449479691175,32.27537260468417,65.76024742624794,0.0,90.84820798514392,0.0,0.0,81.57715454054471,0.0,18.27570093457944
2004.07,0.0,85.30996157740601,0.0,67.56030186165101,0.0,84.93294283983033,0.0,36.05388321212679,44.98144104803494,0.0,41.93580367300504,0.0,69.64213921992055,52.75036685663584,65.57687927107061,0.0,93.48168019767031,0.0,0.0,78.33787970838397,0.0,18.27570093457944
2004.08,0.0,85.70571642075018,0.0,69.93162822782035,0.0,84.93294283983033,0.0,43.20487930590156,47.15720221606648,0.0,45.16183628318584,0.0,67.06338043890787,48.813807596032014,65.0242059866592,0.0,92.21523714945705,61.99714547864206,0.0,76.3133606252326,0.0,18.27570093457944
2004.09,0.0,81.00066782229659,0.0,70.88017852028231,0.0,84.93294283983033,0.0,41.611927099885314,42.89676687464549,0.0,43.608803827751196,0.0,66.36837490058527,57.085376680818094,62.46047440585356,0.0,88.30558552079587,61.599412836606604,0.0,70.29235793370822,0.0,18.27570093457944
2004.10,0.0,80.14968935579836,0.0,64.87544560795133,0.0,84.93294283983033,0.0,45.35942550007527,43.266576454668474,0.0,41.88910661797453,0.0,61.70364942631447,52.920042197141576,61.53789818437986,0.0,83.65321411309812,61.599412836606604,0.0,64.60962751059655,0.0,18.27570093457944
2004.11,0.0,75.09489930457778,0.0,60.70013221881093,0.0,84.93294283983033,0.0,43.09080458889255,47.558112773302646,0.0,41.88910661797453,0.0,54.69217066132737,51.54144041351058,60.23560941720703,0.0,79.99395187683822,61.599412836606604,0.0,63.41986332047448,0.0,17.75877192982456
2004.12,0.0,72.1287944122137,0.0,62.59008150508641,0.0,96.87432309259557,0.0,49.64683268157987,48.03433777154871,0.0,38.713724874371856,0.0,53.85213931721228,51.443766956235784,58.164451636633416,0.0,77.7116800467559,61.599412836606604,0.0,60.41103367088946,0.0,17.643478260869564
2005.01,0.0,69.57486670791133,0.0,66.31544684178813,0.0,82.0513243352953,0.0,48.412588997811774,49.02573653911276,0.0,47.885700604096066,0.0,54.90084555939806,51.44215328967199,57.04432933984076,0.0,72.49660502698733,61.58714574898785,0.0,59.30595305877143,0.0,17.643478260869564
2005.02,0.0,71.67293280018109,0.0,67.23692993459368,0.0,80.01171349619739,0.0,47.92440190960205,49.81276595744681,0.0,52.04413470257048,0.0,53.99327764477109,48.811182304303784,56.68860742726037,0.0,73.8093536779497,60.214586375740915,0.0,57.613395104095176,0.0,17.643478260869564
2005.03,0.0,67.5574764809841,0.0,66.12302714543162,0.0,79.93350589729188,0.0,45.47601274961179,47.97915407854985,0.0,50.69746838841311,0.0,52.49342805392872,45.079634867109036,56.87312305444941,0.0,68.99129114252247,48.56516737604969,0.0,55.31315271835013,0.0,17.643478260869564
2005.04,0.0,64.45401343611519,0.0,63.92040819666095,0.0,79.93350589729188,0.0,43.93905284453375,48.57630057803468,0.0,50.413512510602196,0.0,51.21369884885672,46.550664029699035,53.50849674681864,0.0,66.8424407251826,47.71414090217942,0.0,54.64837412569969,0.0,17.643478260869564
2005.05,0.0,63.98560294854916,0.0,62.64305828157313,0.0,79.93350589729188,0.0,42.440518347200495,47.613423517169615,0.0,50.10370162354201,0.0,48.89766842522616,46.67395702666613,52.244087041479034,0.0,65.51122326667087,44.85224225612575,0.0,54.88089801559284,0.0,16.90886075949367
2005.06,0.0,60.27709940215296,0.0,60.46679437433043,0.0,79.93350589729188,0.0,42.39638897141269,46.497207859358845,0.0,50.0840698721882,0.0,48.89220086528951,45.28800836697361,51.23865453848067,0.0,64.26375830317824,41.70039659166765,0.0,56.66861434311127,0.0,14.55511811023622
2005.07,0.0,58.72001385380963,0.0,59.25818436524551,0.0,79.93350589729188,0.0,52.19783405966628,45.45442536327609,0.0,50.07916636751104,0.0,48.751852597939795,44.71341822384057,51.60545320313011,0.0,67.18603776858787,38.22011417058428,0.0,55.488275470108086,0.0,14.55511811023622
2005.08,0.0,62.632440427618974,0.0,60.34470148949669,0.0,79.93350589729188,0.0,50.78682446643232,43.29839586731919,0.0,48.843866989649854,0.0,47.889472652990136,44.80622501998401,51.724536199231075,0.0,67.6982882592984,35.66665764473435,0.0,54.79860082633969,0.0,14.729146221786065
2005.09,0.0,64.9031736738361,0.0,59.545805528399995,0.0,79.93350589729188,0.0,49.35596670006145,41.471894676588434,0.0,46.72639122880214,0.0,47.55374597495528,42.7663409022308,51.686594997720206,0.0,68.32433881295918,37.235498663421204,0.0,54.1985787809912,0.0,14.784313725490197
2005.10,0.0,62.89379707925027,0.0,58.847469892753665,0.0,79.93350589729188,0.0,48.272055173559274,40.23233330010964,0.0,45.73722597751802,0.0,47.48548328914696,42.52037609798342,51.94596504510953,0.0,67.31427681164232,37.2671517226621,0.0,53.20347961459166,0.0,14.784313725490197
2005.11,0.0,61.805815066130656,0.0,57.913738655550866,0.0,79.93350589729188,0.0,47.00344305092869,39.96411003825833,0.0,45.08762407478642,0.0,46.82156956329049,42.17474800958398,50.73948735735352,0.0,64.99863460967646,38.26827922231508,0.0,52.623798141650475,0.0,14.505703422053232
2005.12,0.0,61.382953431917265,0.0,59.032963155839084,0.0,79.93350589729188,0.0,54.0656660094619,39.72769268174082,0.0,43.93708608438343,0.0,46.82156956329049,41.72510013003285,51.79207453300618,0.0,67.83429340209203,43.31800050920818,0.0,52.22117079354694,0.0,14.48440366972477
2006.01,0.0,60.58006473912583,0.0,66.88127456497863,0.0,79.93350589729188,0.0,55.891062314109334,40.76566198516648,0.0,45.72021934686566,0.0,46.83725670307422,42.14356329974274,54.058778853378186,0.0,67.68844874286926,49.19520853598612,0.0,51.936083359319,0.0,14.629562043795621
2006.02,0.0,60.37026802902304,0.0,66.21472572512035,0.0,79.93350589729188,0.0,55.43474583267357,40.66780768632332,0.0,45.3351606482685,0.0,47.680027907493,43.3480588749814,54.62511897056621,0.0,66.82705837445917,48.16842928778796,215.33333333333334,51.84030167886632,0.0,14.629562043795621
2006.03,0.0,59.01250681580849,0.0,64.08533149684172,0.0,79.93350589729188,0.0,55.092875475613525,40.59883094908476,0.0,44.01492718716832,0.0,47.48538428031456,42.26709981449732,53.822619550238535,0.0,65.66662391565784,47.91767272320471,43.16421240517626,51.305920650747424,0.0,14.629562043795621
2006.04,0.0,57.72707146838456,0.0,62.58754881853686,0.0,79.93350589729188,0.0,53.0463034374141,40.58607115821347,0.0,42.94291595689176,0.0,45.95001460556386,41.31852099967907,53.98858027599387,0.0,64.87041959075262,46.7981826532542,42.249269311064715,50.28396770122109,0.0,14.563055062166963
2006.05,0.0,56.663641519795156,0.0,61.70554194250106,0.0,79.93350589729188,0.0,58.699921714318755,40.54784600605926,0.0,42.17445764946934,0.0,50.61582476393178,41.31058328585828,53.14070818116875,0.0,65.33325380256487,46.72074929248461,42.12724273045989,49.841505638479255,0.0,13.887892376681615
2006.06,0.0,55.97529896751788,0.0,61.56850501077148,0.0,79.93350589729188,0.0,56.92944570273849,40.6554172818674,16.574694826583997,41.56237336440621,0.0,49.74197393976288,41.31058328585828,52.67956031580265,0.0,63.35295186025176,46.71022589482193,42.12724273045989,49.571680583323534,0.0,13.842182890855458
2006.07,0.0,57.28222863007673,0.0,61.56904144963167,0.0,75.61673762043469,0.0,56.235687914182996,41.265482444014374,18.922918807810895,41.42007999332716,0.0,49.74957527810681,41.31058328585828,53.180096609777955,0.0,62.604290950754425,56.4669476689216,42.12724273045989,48.920396863477954,0.0,13.842182890855458
